WAARNEMINGDATUM;HH;NTU_h;Year;Date
2022-09-03;22;5.4;2022;09-03
2022-09-03;23;4.5;2022;09-03
2022-09-04;00;9;2022;09-04
2022-09-04;01;6.5;2022;09-04
2022-09-04;02;NA;2022;09-04
2022-09-04;03;NA;2022;09-04
2022-09-04;04;NA;2022;09-04
2022-09-04;05;8;2022;09-04
2022-09-04;06;2;2022;09-04
2022-09-04;07;2;2022;09-04
2022-09-04;08;2;2022;09-04
2022-09-04;09;NA;2022;09-04
2022-09-04;10;2;2022;09-04
2022-09-04;11;2;2022;09-04
2022-09-04;12;NA;2022;09-04
2022-09-04;13;2;2022;09-04
2022-09-04;14;2;2022;09-04
2022-09-04;15;2;2022;09-04
2022-09-04;16;2;2022;09-04
2022-09-04;17;2;2022;09-04
2022-09-04;18;3.2;2022;09-04
2022-09-04;19;7;2022;09-04
2022-09-04;20;5;2022;09-04
2022-09-04;21;7;2022;09-04
2022-09-04;22;2;2022;09-04
2022-09-04;23;7;2022;09-04
2022-09-05;00;7;2022;09-05
2022-09-05;01;7;2022;09-05
2022-09-05;02;3;2022;09-05
2022-09-05;03;3;2022;09-05
2022-09-05;04;NA;2022;09-05
2022-09-05;05;7;2022;09-05
2022-09-05;06;NA;2022;09-05
2022-09-05;07;NA;2022;09-05
2022-09-05;08;NA;2022;09-05
2022-09-05;09;NA;2022;09-05
2022-09-05;10;NA;2022;09-05
2022-09-05;11;NA;2022;09-05
2022-09-05;12;NA;2022;09-05
2022-09-05;13;NA;2022;09-05
2022-09-05;14;NA;2022;09-05
2022-09-05;15;NA;2022;09-05
2022-09-05;16;NA;2022;09-05
2022-09-05;17;2;2022;09-05
2022-09-05;18;2;2022;09-05
2022-09-05;19;NA;2022;09-05
2022-09-05;20;3.33333333333333;2022;09-05
2022-09-05;21;3.33333333333333;2022;09-05
2022-09-05;22;2.5;2022;09-05
2022-09-05;23;2;2022;09-05
2022-09-06;00;3.5;2022;09-06
2022-09-06;01;6;2022;09-06
2022-09-06;02;NA;2022;09-06
2022-09-06;03;9;2022;09-06
2022-09-06;04;12;2022;09-06
2022-09-06;05;NA;2022;09-06
2022-09-06;06;7;2022;09-06
2022-09-06;07;NA;2022;09-06
2022-09-06;08;NA;2022;09-06
2022-09-06;09;9;2022;09-06
2022-09-06;10;8;2022;09-06
2022-09-06;11;NA;2022;09-06
2022-09-06;12;NA;2022;09-06
2022-09-06;13;NA;2022;09-06
2022-09-06;14;2;2022;09-06
2022-09-06;15;3.5;2022;09-06
2022-09-06;16;2;2022;09-06
2022-09-06;17;2;2022;09-06
2022-09-06;18;2;2022;09-06
2022-09-06;19;NA;2022;09-06
2022-09-06;20;3;2022;09-06
2022-09-06;21;2;2022;09-06
2022-09-06;22;NA;2022;09-06
2022-09-06;23;NA;2022;09-06
2022-09-07;00;NA;2022;09-07
2022-09-07;01;NA;2022;09-07
2022-09-07;02;NA;2022;09-07
2022-09-07;03;NA;2022;09-07
2022-09-07;04;2;2022;09-07
2022-09-07;05;NA;2022;09-07
2022-09-07;06;5;2022;09-07
2022-09-07;07;8.25;2022;09-07
2022-09-07;08;2;2022;09-07
2022-09-07;09;2;2022;09-07
2022-09-07;10;2;2022;09-07
2022-09-07;11;2;2022;09-07
2022-09-07;12;2;2022;09-07
2022-09-07;13;2;2022;09-07
2022-09-07;14;2;2022;09-07
2022-09-07;15;2;2022;09-07
2022-09-07;16;NA;2022;09-07
2022-09-07;17;2;2022;09-07
2022-09-07;18;2;2022;09-07
2022-09-07;19;NA;2022;09-07
2022-09-07;20;2;2022;09-07
2022-09-07;21;NA;2022;09-07
2022-09-07;22;2;2022;09-07
2022-09-07;23;2;2022;09-07
2022-09-08;00;6;2022;09-08
2022-09-08;01;NA;2022;09-08
2022-09-08;02;NA;2022;09-08
2022-09-08;03;6.33333333333333;2022;09-08
2022-09-08;04;6;2022;09-08
2022-09-08;05;3.75;2022;09-08
2022-09-08;06;3;2022;09-08
2022-09-08;07;NA;2022;09-08
2022-09-08;08;17;2022;09-08
2022-09-08;09;NA;2022;09-08
2022-09-08;10;NA;2022;09-08
2022-09-08;11;7;2022;09-08
2022-09-08;12;NA;2022;09-08
2022-09-08;13;NA;2022;09-08
2022-09-08;14;6.5;2022;09-08
2022-09-08;15;7.5;2022;09-08
2022-09-08;16;6;2022;09-08
2022-09-08;17;8;2022;09-08
2022-09-08;18;7;2022;09-08
2022-09-08;19;6.5;2022;09-08
2022-09-08;20;5;2022;09-08
2022-09-08;21;10;2022;09-08
2022-09-08;22;7;2022;09-08
2022-09-08;23;7;2022;09-08
2022-09-09;00;6;2022;09-09
2022-09-09;01;NA;2022;09-09
2022-09-09;02;NA;2022;09-09
2022-09-09;03;4;2022;09-09
2022-09-09;04;8;2022;09-09
2022-09-09;05;NA;2022;09-09
2022-09-09;06;NA;2022;09-09
2022-09-09;07;6;2022;09-09
2022-09-09;08;NA;2022;09-09
2022-09-09;09;6;2022;09-09
2022-09-09;10;6;2022;09-09
2022-09-09;11;4.5;2022;09-09
2022-09-09;12;3;2022;09-09
2022-09-09;13;6;2022;09-09
2022-09-09;14;3;2022;09-09
2022-09-09;15;3;2022;09-09
2022-09-09;16;3;2022;09-09
2022-09-09;17;3;2022;09-09
2022-09-09;18;3.75;2022;09-09
2022-09-09;19;3;2022;09-09
2022-09-09;20;6;2022;09-09
2022-09-09;21;5;2022;09-09
2022-09-09;22;5.25;2022;09-09
2022-09-09;23;4.8;2022;09-09
2022-09-10;00;3;2022;09-10
2022-09-10;01;6;2022;09-10
2022-09-10;02;6;2022;09-10
2022-09-10;03;6;2022;09-10
2022-09-10;04;6;2022;09-10
2022-09-10;05;6;2022;09-10
2022-09-10;06;6;2022;09-10
2022-09-10;07;4;2022;09-10
2022-09-10;08;NA;2022;09-10
2022-09-10;09;NA;2022;09-10
2022-09-10;10;NA;2022;09-10
2022-09-10;11;NA;2022;09-10
2022-09-10;12;NA;2022;09-10
2022-09-10;13;NA;2022;09-10
2022-09-10;14;NA;2022;09-10
2022-09-10;15;NA;2022;09-10
2022-09-10;16;NA;2022;09-10
2022-09-10;17;NA;2022;09-10
2022-09-10;18;5;2022;09-10
2022-09-10;19;5;2022;09-10
2022-09-10;20;NA;2022;09-10
2022-09-10;21;5.5;2022;09-10
2022-09-10;22;5;2022;09-10
2022-09-10;23;3.75;2022;09-10
2022-09-11;00;2;2022;09-11
2022-09-11;01;NA;2022;09-11
2022-09-11;02;3;2022;09-11
2022-09-11;03;2;2022;09-11
2022-09-11;04;2.66666666666667;2022;09-11
2022-09-11;05;2.5;2022;09-11
2022-09-11;06;4.2;2022;09-11
2022-09-11;07;2;2022;09-11
2022-09-11;08;3;2022;09-11
2022-09-11;09;2;2022;09-11
2022-09-11;10;2.66666666666667;2022;09-11
2022-09-11;11;2.66666666666667;2022;09-11
2022-09-11;12;2;2022;09-11
2022-09-11;13;2;2022;09-11
2022-09-11;14;2;2022;09-11
2022-09-11;15;2.57142857142857;2022;09-11
2022-09-11;16;2;2022;09-11
2022-09-11;17;2;2022;09-11
2022-09-11;18;NA;2022;09-11
2022-09-11;19;2.5;2022;09-11
2022-09-11;20;3;2022;09-11
2022-09-11;21;2.8;2022;09-11
2022-09-11;22;3;2022;09-11
2022-09-11;23;2.66666666666667;2022;09-11
2022-09-12;00;2.4;2022;09-12
2022-09-12;01;2;2022;09-12
2022-09-12;02;4;2022;09-12
2022-09-12;03;2.4;2022;09-12
2022-09-12;04;NA;2022;09-12
2022-09-12;05;2;2022;09-12
2022-09-12;06;NA;2022;09-12
2022-09-12;07;NA;2022;09-12
2022-09-12;08;2;2022;09-12
2022-09-12;09;2;2022;09-12
2022-09-12;10;3;2022;09-12
2022-09-12;11;2;2022;09-12
2022-09-12;12;2.8;2022;09-12
2022-09-12;13;2.8;2022;09-12
2022-09-12;14;2;2022;09-12
2022-09-12;15;2.66666666666667;2022;09-12
2022-09-12;16;2.85714285714286;2022;09-12
2022-09-12;17;4;2022;09-12
2022-09-12;18;NA;2022;09-12
2022-09-12;19;NA;2022;09-12
2022-09-12;20;NA;2022;09-12
2022-09-12;21;NA;2022;09-12
2022-09-12;22;3;2022;09-12
2022-09-12;23;NA;2022;09-12
2022-09-13;00;NA;2022;09-13
2022-09-13;01;NA;2022;09-13
2022-09-13;02;NA;2022;09-13
2022-09-13;03;NA;2022;09-13
2022-09-13;04;NA;2022;09-13
2022-09-13;05;NA;2022;09-13
2022-09-13;06;6;2022;09-13
2022-09-13;07;7;2022;09-13
2022-09-13;08;NA;2022;09-13
2022-09-13;09;NA;2022;09-13
2022-09-13;10;NA;2022;09-13
2022-09-13;11;5;2022;09-13
2022-09-13;12;NA;2022;09-13
2022-09-13;13;NA;2022;09-13
2022-09-13;14;NA;2022;09-13
2022-09-13;15;NA;2022;09-13
2022-09-13;16;5;2022;09-13
2022-09-13;17;NA;2022;09-13
2022-09-13;18;NA;2022;09-13
2022-09-13;19;NA;2022;09-13
2022-09-13;20;2;2022;09-13
2022-09-13;21;2;2022;09-13
2022-09-13;22;2;2022;09-13
2022-09-13;23;2;2022;09-13
2022-09-14;00;2;2022;09-14
2022-09-14;01;2;2022;09-14
2022-09-14;02;2.66666666666667;2022;09-14
2022-09-14;03;2;2022;09-14
2022-09-14;04;3;2022;09-14
2022-09-14;05;4;2022;09-14
2022-09-14;06;3.6;2022;09-14
2022-09-14;07;3.33333333333333;2022;09-14
2022-09-14;08;3.5;2022;09-14
2022-09-14;09;4;2022;09-14
2022-09-14;10;4;2022;09-14
2022-09-14;11;NA;2022;09-14
2022-09-14;12;NA;2022;09-14
2022-09-14;13;NA;2022;09-14
2022-09-14;14;10;2022;09-14
2022-09-14;15;9;2022;09-14
2022-09-14;16;6;2022;09-14
2022-09-14;17;6.5;2022;09-14
2022-09-14;18;7;2022;09-14
2022-09-14;19;7;2022;09-14
2022-09-14;20;6;2022;09-14
2022-09-14;21;NA;2022;09-14
2022-09-14;22;7;2022;09-14
2022-09-14;23;NA;2022;09-14
2022-09-15;00;7;2022;09-15
2022-09-15;01;7;2022;09-15
2022-09-15;02;7;2022;09-15
2022-09-15;03;4;2022;09-15
2022-09-15;04;NA;2022;09-15
2022-09-15;05;4.33333333333333;2022;09-15
2022-09-15;06;NA;2022;09-15
2022-09-15;07;4;2022;09-15
2022-09-15;08;4;2022;09-15
2022-09-15;09;5;2022;09-15
2022-09-15;10;NA;2022;09-15
2022-09-15;11;5;2022;09-15
2022-09-15;12;4.5;2022;09-15
2022-09-15;13;NA;2022;09-15
2022-09-15;14;8;2022;09-15
2022-09-15;15;NA;2022;09-15
2022-09-15;16;13;2022;09-15
2022-09-15;17;14;2022;09-15
2022-09-15;18;15.3333333333333;2022;09-15
2022-09-15;19;14;2022;09-15
2022-09-15;20;13;2022;09-15
2022-09-15;21;14;2022;09-15
2022-09-15;22;12;2022;09-15
2022-09-15;23;11.5;2022;09-15
2022-09-16;00;13;2022;09-16
2022-09-16;01;38;2022;09-16
2022-09-16;02;NA;2022;09-16
2022-09-16;03;38.5;2022;09-16
2022-09-16;04;15;2022;09-16
2022-09-16;05;16;2022;09-16
2022-09-16;06;15;2022;09-16
2022-09-16;07;NA;2022;09-16
2022-09-16;08;NA;2022;09-16
2022-09-16;09;16.5;2022;09-16
2022-09-16;10;NA;2022;09-16
2022-09-16;11;16;2022;09-16
2022-09-16;12;15;2022;09-16
2022-09-16;13;17;2022;09-16
2022-09-16;14;18;2022;09-16
2022-09-16;15;17.5;2022;09-16
2022-09-16;16;18;2022;09-16
2022-09-16;17;18.5;2022;09-16
2022-09-16;18;NA;2022;09-16
2022-09-16;19;17;2022;09-16
2022-09-16;20;16.5;2022;09-16
2022-09-16;21;16;2022;09-16
2022-09-16;22;18;2022;09-16
2022-09-16;23;14.5;2022;09-16
2022-09-17;00;NA;2022;09-17
2022-09-17;01;NA;2022;09-17
2022-09-17;02;12;2022;09-17
2022-09-17;03;NA;2022;09-17
2022-09-17;04;12;2022;09-17
2022-09-17;05;12;2022;09-17
2022-09-17;06;NA;2022;09-17
2022-09-17;07;NA;2022;09-17
2022-09-17;08;11.3333333333333;2022;09-17
2022-09-17;09;11;2022;09-17
2022-09-17;10;NA;2022;09-17
2022-09-17;11;13;2022;09-17
2022-09-17;12;NA;2022;09-17
2022-09-17;13;12;2022;09-17
2022-09-17;14;12;2022;09-17
2022-09-17;15;14.6666666666667;2022;09-17
2022-09-17;16;NA;2022;09-17
2022-09-17;17;NA;2022;09-17
2022-09-17;18;14;2022;09-17
2022-09-17;19;14.6666666666667;2022;09-17
2022-09-17;20;15;2022;09-17
2022-09-17;21;15;2022;09-17
2022-09-17;22;17;2022;09-17
2022-09-17;23;NA;2022;09-17
2022-09-18;00;NA;2022;09-18
2022-09-18;01;18;2022;09-18
2022-09-18;02;22;2022;09-18
2022-09-18;03;20;2022;09-18
2022-09-18;04;NA;2022;09-18
2022-09-18;05;16;2022;09-18
2022-09-18;06;13;2022;09-18
2022-09-18;07;13;2022;09-18
2022-09-18;08;11;2022;09-18
2022-09-18;09;10.5;2022;09-18
2022-09-18;10;10;2022;09-18
2022-09-18;11;11;2022;09-18
2022-09-18;12;12;2022;09-18
2022-09-18;13;10.5;2022;09-18
2022-09-18;14;12;2022;09-18
2022-09-18;15;12;2022;09-18
2022-09-18;16;NA;2022;09-18
2022-09-18;17;12.5;2022;09-18
2022-09-18;18;NA;2022;09-18
2022-09-18;19;14;2022;09-18
2022-09-18;20;NA;2022;09-18
2022-09-18;21;NA;2022;09-18
2022-09-18;22;12;2022;09-18
2022-09-18;23;12;2022;09-18
2022-09-19;00;NA;2022;09-19
2022-09-19;01;11;2022;09-19
2022-09-19;02;11;2022;09-19
2022-09-19;03;11;2022;09-19
2022-09-19;04;NA;2022;09-19
2022-09-19;05;NA;2022;09-19
2022-09-19;06;5;2022;09-19
2022-09-19;07;5;2022;09-19
2022-09-19;08;9;2022;09-19
2022-09-19;09;9;2022;09-19
2022-09-19;10;5;2022;09-19
2022-09-19;11;7;2022;09-19
2022-09-19;12;4.5;2022;09-19
2022-09-19;13;4;2022;09-19
2022-09-19;14;4;2022;09-19
2022-09-19;15;NA;2022;09-19
2022-09-19;16;4;2022;09-19
2022-09-19;17;4;2022;09-19
2022-09-19;18;NA;2022;09-19
2022-09-19;19;NA;2022;09-19
2022-09-19;20;4;2022;09-19
2022-09-19;21;4;2022;09-19
2022-09-19;22;NA;2022;09-19
2022-09-19;23;4;2022;09-19
2022-09-20;00;3.5;2022;09-20
2022-09-20;01;3;2022;09-20
2022-09-20;02;3;2022;09-20
2022-09-20;03;3;2022;09-20
2022-09-20;04;3;2022;09-20
2022-09-20;05;3;2022;09-20
2022-09-20;06;3;2022;09-20
2022-09-20;07;NA;2022;09-20
2022-09-20;08;NA;2022;09-20
2022-09-20;09;NA;2022;09-20
2022-09-20;10;NA;2022;09-20
2022-09-20;11;3;2022;09-20
2022-09-20;12;3;2022;09-20
2022-09-20;13;NA;2022;09-20
2022-09-20;14;3.16666666666667;2022;09-20
2022-09-20;15;3;2022;09-20
2022-09-20;16;3;2022;09-20
2022-09-20;17;3;2022;09-20
2022-09-20;18;3;2022;09-20
2022-09-20;19;NA;2022;09-20
2022-09-20;20;NA;2022;09-20
2022-09-20;21;NA;2022;09-20
2022-09-20;22;NA;2022;09-20
2022-09-20;23;NA;2022;09-20
2022-09-21;00;NA;2022;09-21
2022-09-21;01;2;2022;09-21
2022-09-21;02;3;2022;09-21
2022-09-21;03;2;2022;09-21
2022-09-21;04;2;2022;09-21
2022-09-21;05;2;2022;09-21
2022-09-21;06;2;2022;09-21
2022-09-21;07;3.33333333333333;2022;09-21
2022-09-21;08;2;2022;09-21
2022-09-21;09;2;2022;09-21
2022-09-21;10;2;2022;09-21
2022-09-21;11;2;2022;09-21
2022-09-21;12;2;2022;09-21
2022-09-21;13;2;2022;09-21
2022-09-21;14;2;2022;09-21
2022-09-21;15;2;2022;09-21
2022-09-21;16;2;2022;09-21
2022-09-21;17;2;2022;09-21
2022-09-21;18;2;2022;09-21
2022-09-21;19;2;2022;09-21
2022-09-21;20;2;2022;09-21
2022-09-21;21;2;2022;09-21
2022-09-21;22;NA;2022;09-21
2022-09-21;23;NA;2022;09-21
2022-09-22;00;NA;2022;09-22
2022-09-22;01;2;2022;09-22
2022-09-22;02;NA;2022;09-22
2022-09-22;03;2;2022;09-22
2022-09-22;04;4;2022;09-22
2022-09-22;05;2;2022;09-22
2022-09-22;06;2;2022;09-22
2022-09-22;07;2;2022;09-22
2022-09-22;08;2;2022;09-22
2022-09-22;09;2.5;2022;09-22
2022-09-22;10;2;2022;09-22
2022-09-22;11;NA;2022;09-22
2022-09-22;12;5;2022;09-22
2022-09-22;13;2;2022;09-22
2022-09-22;14;2;2022;09-22
2022-09-22;15;2;2022;09-22
2022-09-22;16;2.25;2022;09-22
2022-09-22;17;2.25;2022;09-22
2022-09-22;18;2;2022;09-22
2022-09-22;19;2;2022;09-22
2022-09-22;20;2;2022;09-22
2022-09-22;21;NA;2022;09-22
2022-09-22;22;NA;2022;09-22
2022-09-22;23;109;2022;09-22
2022-09-23;00;3;2022;09-23
2022-09-23;01;NA;2022;09-23
2022-09-23;02;NA;2022;09-23
2022-09-23;03;3;2022;09-23
2022-09-23;04;3;2022;09-23
2022-09-23;05;3;2022;09-23
2022-09-23;06;3;2022;09-23
2022-09-23;07;NA;2022;09-23
2022-09-23;08;5;2022;09-23
2022-09-23;09;NA;2022;09-23
2022-09-23;10;8;2022;09-23
2022-09-23;11;9;2022;09-23
2022-09-23;12;9.5;2022;09-23
2022-09-23;13;10;2022;09-23
2022-09-23;14;10;2022;09-23
2022-09-23;15;NA;2022;09-23
2022-09-23;16;11;2022;09-23
2022-09-23;17;12;2022;09-23
2022-09-23;18;13;2022;09-23
2022-09-23;19;13;2022;09-23
2022-09-23;20;12;2022;09-23
2022-09-23;21;10.3333333333333;2022;09-23
2022-09-23;22;7;2022;09-23
2022-09-23;23;7;2022;09-23
2022-09-24;00;6;2022;09-24
2022-09-24;01;6;2022;09-24
2022-09-24;02;5;2022;09-24
2022-09-24;03;92;2022;09-24
2022-09-24;04;5;2022;09-24
2022-09-24;05;4;2022;09-24
2022-09-24;06;3.33333333333333;2022;09-24
2022-09-24;07;3;2022;09-24
2022-09-24;08;3.33333333333333;2022;09-24
2022-09-24;09;3;2022;09-24
2022-09-24;10;NA;2022;09-24
2022-09-24;11;3;2022;09-24
2022-09-24;12;8;2022;09-24
2022-09-24;13;NA;2022;09-24
2022-09-24;14;NA;2022;09-24
2022-09-24;15;NA;2022;09-24
2022-09-24;16;3;2022;09-24
2022-09-24;17;3;2022;09-24
2022-09-24;18;3;2022;09-24
2022-09-24;19;4.33333333333333;2022;09-24
2022-09-24;20;3;2022;09-24
2022-09-24;21;3;2022;09-24
2022-09-24;22;3;2022;09-24
2022-09-24;23;4.75;2022;09-24
2022-09-25;00;3;2022;09-25
2022-09-25;01;5;2022;09-25
2022-09-25;02;6;2022;09-25
2022-09-25;03;NA;2022;09-25
2022-09-25;04;NA;2022;09-25
2022-09-25;05;10.5;2022;09-25
2022-09-25;06;13;2022;09-25
2022-09-25;07;15;2022;09-25
2022-09-25;08;NA;2022;09-25
2022-09-25;09;NA;2022;09-25
2022-09-25;10;17.5;2022;09-25
2022-09-25;11;17;2022;09-25
2022-09-25;12;20;2022;09-25
2022-09-25;13;NA;2022;09-25
2022-09-25;14;16;2022;09-25
2022-09-25;15;12.6666666666667;2022;09-25
2022-09-25;16;14;2022;09-25
2022-09-25;17;8.5;2022;09-25
2022-09-25;18;NA;2022;09-25
2022-09-25;19;NA;2022;09-25
2022-09-25;20;NA;2022;09-25
2022-09-25;21;11;2022;09-25
2022-09-25;22;12;2022;09-25
2022-09-25;23;14;2022;09-25
2022-09-26;00;NA;2022;09-26
2022-09-26;01;11;2022;09-26
2022-09-26;02;NA;2022;09-26
2022-09-26;03;10;2022;09-26
2022-09-26;04;NA;2022;09-26
2022-09-26;05;11;2022;09-26
2022-09-26;06;12;2022;09-26
2022-09-26;07;NA;2022;09-26
2022-09-26;08;13;2022;09-26
2022-09-26;09;NA;2022;09-26
2022-09-26;10;9.33333333333333;2022;09-26
2022-09-26;11;8.5;2022;09-26
2022-09-26;12;NA;2022;09-26
2022-09-26;13;NA;2022;09-26
2022-09-26;14;6;2022;09-26
2022-09-26;15;9;2022;09-26
2022-09-26;16;8;2022;09-26
2022-09-26;17;7;2022;09-26
2022-09-26;18;6.33333333333333;2022;09-26
2022-09-26;19;6.5;2022;09-26
2022-09-26;20;5;2022;09-26
2022-09-26;21;NA;2022;09-26
2022-09-26;22;5;2022;09-26
2022-09-26;23;NA;2022;09-26
2022-09-27;00;5.66666666666667;2022;09-27
2022-09-27;01;5;2022;09-27
2022-09-27;02;6;2022;09-27
2022-09-27;03;NA;2022;09-27
2022-09-27;04;5.5;2022;09-27
2022-09-27;05;5;2022;09-27
2022-09-27;06;4;2022;09-27
2022-09-27;07;4;2022;09-27
2022-09-27;08;6;2022;09-27
2022-09-27;09;4;2022;09-27
2022-09-27;10;4;2022;09-27
2022-09-27;11;4;2022;09-27
2022-09-27;12;4;2022;09-27
2022-09-27;13;4;2022;09-27
2022-09-27;14;4;2022;09-27
2022-09-27;15;4;2022;09-27
2022-09-27;16;4;2022;09-27
2022-09-27;17;4;2022;09-27
2022-09-27;18;NA;2022;09-27
2022-09-27;19;NA;2022;09-27
2022-09-27;20;4.75;2022;09-27
2022-09-27;21;5;2022;09-27
2022-09-27;22;5;2022;09-27
2022-09-27;23;5;2022;09-27
2022-09-28;00;5;2022;09-28
2022-09-28;01;5;2022;09-28
2022-09-28;02;NA;2022;09-28
2022-09-28;03;NA;2022;09-28
2022-09-28;04;5;2022;09-28
2022-09-28;05;4.6;2022;09-28
2022-09-28;06;5;2022;09-28
2022-09-28;07;5;2022;09-28
2022-09-28;08;4.14285714285714;2022;09-28
2022-09-28;09;3.66666666666667;2022;09-28
2022-09-28;10;4.42857142857143;2022;09-28
2022-09-28;11;3.8;2022;09-28
2022-09-28;12;5;2022;09-28
2022-09-28;13;4.6;2022;09-28
2022-09-28;14;3.66666666666667;2022;09-28
2022-09-28;15;3.75;2022;09-28
2022-09-28;16;3;2022;09-28
2022-09-28;17;3;2022;09-28
2022-09-28;18;3.66666666666667;2022;09-28
2022-09-28;19;3.4;2022;09-28
2022-09-28;20;4.5;2022;09-28
2022-09-28;21;4.5;2022;09-28
2022-09-28;22;5;2022;09-28
2022-09-28;23;7;2022;09-28
2022-09-29;00;5;2022;09-29
2022-09-29;01;5;2022;09-29
2022-09-29;02;5;2022;09-29
2022-09-29;03;5;2022;09-29
2022-09-29;04;5;2022;09-29
2022-09-29;05;5;2022;09-29
2022-09-29;06;5;2022;09-29
2022-09-29;07;NA;2022;09-29
2022-09-29;08;NA;2022;09-29
2022-09-29;09;10;2022;09-29
2022-09-29;10;NA;2022;09-29
2022-09-29;11;4;2022;09-29
2022-09-29;12;NA;2022;09-29
2022-09-29;13;NA;2022;09-29
2022-09-29;14;NA;2022;09-29
2022-09-29;15;3;2022;09-29
2022-09-29;16;NA;2022;09-29
2022-09-29;17;6;2022;09-29
2022-09-29;18;NA;2022;09-29
2022-09-29;19;6;2022;09-29
2022-09-29;20;8;2022;09-29
2022-09-29;21;14.6666666666667;2022;09-29
2022-09-29;22;14;2022;09-29
2022-09-29;23;15.5;2022;09-29
2022-09-30;00;16;2022;09-30
2022-09-30;01;17;2022;09-30
2022-09-30;02;21.5;2022;09-30
2022-09-30;03;NA;2022;09-30
2022-09-30;04;24;2022;09-30
2022-09-30;05;20.6;2022;09-30
2022-09-30;06;20;2022;09-30
2022-09-30;07;23;2022;09-30
2022-09-30;08;NA;2022;09-30
2022-09-30;09;11;2022;09-30
2022-09-30;10;10.6666666666667;2022;09-30
2022-09-30;11;NA;2022;09-30
2022-09-30;12;17;2022;09-30
2022-09-30;13;17;2022;09-30
2022-09-30;14;NA;2022;09-30
2022-09-30;15;15.5;2022;09-30
2022-09-30;16;21;2022;09-30
2022-09-30;17;19;2022;09-30
2022-09-30;18;15;2022;09-30
2022-09-30;19;NA;2022;09-30
2022-09-30;20;13;2022;09-30
2022-09-30;21;10;2022;09-30
2022-09-30;22;9;2022;09-30
2022-09-30;23;NA;2022;09-30
2022-10-01;00;12.3333333333333;2022;10-01
2022-10-01;01;NA;2022;10-01
2022-10-01;02;14;2022;10-01
2022-10-01;03;12.25;2022;10-01
2022-10-01;04;NA;2022;10-01
2022-10-01;05;10;2022;10-01
2022-10-01;06;NA;2022;10-01
2022-10-01;07;9;2022;10-01
2022-10-01;08;8.33333333333333;2022;10-01
2022-10-01;09;7.66666666666667;2022;10-01
2022-10-01;10;9;2022;10-01
2022-10-01;11;NA;2022;10-01
2022-10-01;12;NA;2022;10-01
2022-10-01;13;NA;2022;10-01
2022-10-01;14;NA;2022;10-01
2022-10-01;15;NA;2022;10-01
2022-10-01;16;6;2022;10-01
2022-10-01;17;7;2022;10-01
2022-10-01;18;8;2022;10-01
2022-10-01;19;6.66666666666667;2022;10-01
2022-10-01;20;8;2022;10-01
2022-10-01;21;8;2022;10-01
2022-10-01;22;8;2022;10-01
2022-10-01;23;8;2022;10-01
2022-10-02;00;8;2022;10-02
2022-10-02;01;8;2022;10-02
2022-10-02;02;5;2022;10-02
2022-10-02;03;5;2022;10-02
2022-10-02;04;5;2022;10-02
2022-10-02;05;5;2022;10-02
2022-10-02;06;NA;2022;10-02
2022-10-02;07;5;2022;10-02
2022-10-02;08;5;2022;10-02
2022-10-02;09;4.33333333333333;2022;10-02
2022-10-02;10;NA;2022;10-02
2022-10-02;11;NA;2022;10-02
2022-10-02;12;4.5;2022;10-02
2022-10-02;13;4;2022;10-02
2022-10-02;14;4;2022;10-02
2022-10-02;15;5;2022;10-02
2022-10-02;16;4;2022;10-02
2022-10-02;17;NA;2022;10-02
2022-10-02;18;NA;2022;10-02
2022-10-02;19;5.33333333333333;2022;10-02
2022-10-02;20;5.5;2022;10-02
2022-10-02;21;5;2022;10-02
2022-10-02;22;NA;2022;10-02
2022-10-02;23;NA;2022;10-02
2022-10-03;00;NA;2022;10-03
2022-10-03;01;NA;2022;10-03
2022-10-03;02;NA;2022;10-03
2022-10-03;03;NA;2022;10-03
2022-10-03;04;6;2022;10-03
2022-10-03;05;6;2022;10-03
2022-10-03;06;4;2022;10-03
2022-10-03;07;NA;2022;10-03
2022-10-03;08;NA;2022;10-03
2022-10-03;09;NA;2022;10-03
2022-10-03;10;4;2022;10-03
2022-10-03;11;6;2022;10-03
2022-10-03;12;NA;2022;10-03
2022-10-03;13;NA;2022;10-03
2022-10-03;14;7;2022;10-03
2022-10-03;15;6;2022;10-03
2022-10-03;16;5.5;2022;10-03
2022-10-03;17;6;2022;10-03
2022-10-03;18;5.5;2022;10-03
2022-10-03;19;5;2022;10-03
2022-10-03;20;5;2022;10-03
2022-10-03;21;NA;2022;10-03
2022-10-03;22;NA;2022;10-03
2022-10-03;23;NA;2022;10-03
2022-10-04;00;5;2022;10-04
2022-10-04;01;7;2022;10-04
2022-10-04;02;6.33333333333333;2022;10-04
2022-10-04;03;7.33333333333333;2022;10-04
2022-10-04;04;9;2022;10-04
2022-10-04;05;10.6666666666667;2022;10-04
2022-10-04;06;11;2022;10-04
2022-10-04;07;12.3333333333333;2022;10-04
2022-10-04;08;12.3333333333333;2022;10-04
2022-10-04;09;14;2022;10-04
2022-10-04;10;13.5;2022;10-04
2022-10-04;11;14;2022;10-04
2022-10-04;12;16;2022;10-04
2022-10-04;13;16;2022;10-04
2022-10-04;14;17.5;2022;10-04
2022-10-04;15;22;2022;10-04
2022-10-04;16;NA;2022;10-04
2022-10-04;17;21;2022;10-04
2022-10-04;18;22;2022;10-04
