# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 249         4.979       52.644      -2.40       Berkhout    
# 269         5.520       52.458      -3.70       Lelystad    
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    Q
  249,20230210,   11,  122
  249,20230210,   12,  125
  249,20230210,   13,  109
  249,20230210,   14,   94
  249,20230210,   15,   48
  249,20230210,   16,   10
  249,20230210,   17,    3
  249,20230210,   18,    0
  249,20230210,   19,    0
  249,20230210,   20,    0
  249,20230210,   21,    0
  249,20230210,   22,    0
  249,20230210,   23,    0
  249,20230210,   24,    0
  249,20230211,    1,    0
  249,20230211,    2,    0
  249,20230211,    3,    0
  249,20230211,    4,    0
  249,20230211,    5,    0
  249,20230211,    6,    0
  249,20230211,    7,    0
  249,20230211,    8,    8
  249,20230211,    9,   27
  249,20230211,   10,   59
  249,20230211,   11,  121
  249,20230211,   12,  111
  249,20230211,   13,   96
  249,20230211,   14,   63
  249,20230211,   15,   42
  249,20230211,   16,   22
  249,20230211,   17,    5
  249,20230211,   18,    0
  249,20230211,   19,    0
  249,20230211,   20,    0
  249,20230211,   21,    0
  249,20230211,   22,    0
  249,20230211,   23,    0
  249,20230211,   24,    0
  249,20230212,    1,    0
  249,20230212,    2,    0
  249,20230212,    3,    0
  249,20230212,    4,    0
  249,20230212,    5,    0
  249,20230212,    6,    0
  249,20230212,    7,    0
  249,20230212,    8,    4
  249,20230212,    9,   13
  249,20230212,   10,   26
  249,20230212,   11,   36
  249,20230212,   12,   39
  249,20230212,   13,   32
  249,20230212,   14,   25
  249,20230212,   15,   16
  249,20230212,   16,    9
  249,20230212,   17,    2
  249,20230212,   18,    0
  249,20230212,   19,    0
  249,20230212,   20,    0
  249,20230212,   21,    0
  249,20230212,   22,    0
  249,20230212,   23,    0
  249,20230212,   24,    0
  249,20230213,    1,    0
  249,20230213,    2,    0
  249,20230213,    3,    0
  249,20230213,    4,    0
  249,20230213,    5,    0
  249,20230213,    6,    0
  249,20230213,    7,    0
  249,20230213,    8,    4
  249,20230213,    9,   15
  249,20230213,   10,   30
  249,20230213,   11,   39
  249,20230213,   12,   68
  249,20230213,   13,   68
  249,20230213,   14,  105
  249,20230213,   15,   86
  249,20230213,   16,   45
  249,20230213,   17,    8
  249,20230213,   18,    0
  249,20230213,   19,    0
  249,20230213,   20,    0
  249,20230213,   21,    0
  249,20230213,   22,    0
  249,20230213,   23,    0
  249,20230213,   24,    0
  249,20230214,    1,    0
  249,20230214,    2,    0
  249,20230214,    3,    0
  249,20230214,    4,    0
  249,20230214,    5,    0
  249,20230214,    6,    0
  249,20230214,    7,    0
  249,20230214,    8,   15
  249,20230214,    9,   53
  249,20230214,   10,  101
  249,20230214,   11,  130
  249,20230214,   12,  141
  249,20230214,   13,  139
  249,20230214,   14,  120
  249,20230214,   15,   86
  249,20230214,   16,   44
  249,20230214,   17,    8
  249,20230214,   18,    0
  249,20230214,   19,    0
  249,20230214,   20,    0
  249,20230214,   21,    0
  249,20230214,   22,    0
  249,20230214,   23,    0
  249,20230214,   24,    0
  249,20230215,    1,    0
  249,20230215,    2,    0
  249,20230215,    3,    0
  249,20230215,    4,    0
  249,20230215,    5,    0
  249,20230215,    6,    0
  249,20230215,    7,    0
  249,20230215,    8,   18
  249,20230215,    9,   58
  249,20230215,   10,   89
  249,20230215,   11,  124
  249,20230215,   12,  113
  249,20230215,   13,  102
  249,20230215,   14,   92
  249,20230215,   15,   85
  249,20230215,   16,   31
  249,20230215,   17,    7
  249,20230215,   18,    0
  249,20230215,   19,    0
  249,20230215,   20,    0
  249,20230215,   21,    0
  249,20230215,   22,    0
  249,20230215,   23,    0
  249,20230215,   24,    0
  249,20230216,    1,    0
  249,20230216,    2,    0
  249,20230216,    3,    0
  249,20230216,    4,    0
  249,20230216,    5,    0
  249,20230216,    6,    0
  249,20230216,    7,    0
  249,20230216,    8,    3
  249,20230216,    9,   12
  249,20230216,   10,   36
  249,20230216,   11,   55
  249,20230216,   12,   76
  249,20230216,   13,  100
  249,20230216,   14,   53
  249,20230216,   15,   21
  249,20230216,   16,   10
  249,20230216,   17,    2
  249,20230216,   18,    0
  249,20230216,   19,    0
  249,20230216,   20,    0
  249,20230216,   21,    0
  249,20230216,   22,    0
  249,20230216,   23,    0
  249,20230216,   24,    0
  249,20230217,    1,    0
  249,20230217,    2,    0
  249,20230217,    3,    0
  249,20230217,    4,    0
  249,20230217,    5,    0
  249,20230217,    6,    0
  249,20230217,    7,    0
  249,20230217,    8,    6
  249,20230217,    9,   20
  249,20230217,   10,   29
  249,20230217,   11,   53
  249,20230217,   12,   55
  249,20230217,   13,   77
  249,20230217,   14,   75
  249,20230217,   15,   75
  249,20230217,   16,   29
  249,20230217,   17,    7
  249,20230217,   18,    0
  249,20230217,   19,    0
  249,20230217,   20,    0
  249,20230217,   21,    0
  249,20230217,   22,    0
  249,20230217,   23,    0
  249,20230217,   24,    0
  249,20230218,    1,    0
  249,20230218,    2,    0
  249,20230218,    3,    0
  249,20230218,    4,    0
  249,20230218,    5,    0
  249,20230218,    6,    0
  249,20230218,    7,    0
  249,20230218,    8,    8
  249,20230218,    9,   19
  249,20230218,   10,   54
  249,20230218,   11,   81
  249,20230218,   12,   79
  249,20230218,   13,   93
  249,20230218,   14,   88
  249,20230218,   15,   31
  249,20230218,   16,   21
  249,20230218,   17,    6
  249,20230218,   18,    0
  249,20230218,   19,    0
  249,20230218,   20,    0
  249,20230218,   21,    0
  249,20230218,   22,    0
  249,20230218,   23,    0
  249,20230218,   24,    0
  249,20230219,    1,    0
  249,20230219,    2,    0
  249,20230219,    3,    0
  249,20230219,    4,    0
  249,20230219,    5,    0
  249,20230219,    6,    0
  249,20230219,    7,    0
  249,20230219,    8,    5
  249,20230219,    9,   21
  249,20230219,   10,   37
  249,20230219,   11,   33
  249,20230219,   12,   37
  249,20230219,   13,   48
  249,20230219,   14,   27
  249,20230219,   15,   35
  249,20230219,   16,   15
  249,20230219,   17,    4
  249,20230219,   18,    0
  249,20230219,   19,    0
  249,20230219,   20,    0
  249,20230219,   21,    0
  249,20230219,   22,    0
  249,20230219,   23,    0
  249,20230219,   24,    0
  249,20230220,    1,    0
  249,20230220,    2,    0
  249,20230220,    3,    0
  249,20230220,    4,    0
  249,20230220,    5,    0
  249,20230220,    6,    0
  249,20230220,    7,    0
  249,20230220,    8,   10
  249,20230220,    9,   21
  249,20230220,   10,   46
  249,20230220,   11,   57
  249,20230220,   12,   58
  249,20230220,   13,   94
  249,20230220,   14,   82
  249,20230220,   15,   41
  249,20230220,   16,   10
  249,20230220,   17,    6
  249,20230220,   18,    0
  249,20230220,   19,    0
  249,20230220,   20,    0
  249,20230220,   21,    0
  249,20230220,   22,    0
  249,20230220,   23,    0
  249,20230220,   24,    0
  249,20230221,    1,    0
  249,20230221,    2,    0
  249,20230221,    3,    0
  249,20230221,    4,    0
  249,20230221,    5,    0
  249,20230221,    6,    0
  249,20230221,    7,    0
  249,20230221,    8,    5
  249,20230221,    9,   14
  249,20230221,   10,   29
  249,20230221,   11,   36
  249,20230221,   12,   35
  249,20230221,   13,   29
  249,20230221,   14,   25
  249,20230221,   15,   11
  249,20230221,   16,    9
  249,20230221,   17,    3
  249,20230221,   18,    0
  249,20230221,   19,    0
  249,20230221,   20,    0
  249,20230221,   21,    0
  249,20230221,   22,    0
  249,20230221,   23,    0
  249,20230221,   24,    0
  249,20230222,    1,    0
  249,20230222,    2,    0
  249,20230222,    3,    0
  249,20230222,    4,    0
  249,20230222,    5,    0
  249,20230222,    6,    0
  249,20230222,    7,    0
  249,20230222,    8,    6
  249,20230222,    9,   23
  249,20230222,   10,   35
  249,20230222,   11,   59
  249,20230222,   12,   60
  249,20230222,   13,   52
  249,20230222,   14,   46
  249,20230222,   15,   32
  249,20230222,   16,   20
  249,20230222,   17,    5
  249,20230222,   18,    0
  249,20230222,   19,    0
  249,20230222,   20,    0
  249,20230222,   21,    0
  249,20230222,   22,    0
  249,20230222,   23,    0
  249,20230222,   24,    0
  249,20230223,    1,    0
  249,20230223,    2,    0
  249,20230223,    3,    0
  249,20230223,    4,    0
  249,20230223,    5,    0
  249,20230223,    6,    0
  249,20230223,    7,    0
  249,20230223,    8,    6
  249,20230223,    9,   12
  249,20230223,   10,   30
  249,20230223,   11,   31
  249,20230223,   12,   21
  249,20230223,   13,   46
  249,20230223,   14,   37
  249,20230223,   15,   24
  249,20230223,   16,   24
  249,20230223,   17,    7
  249,20230223,   18,    0
  249,20230223,   19,    0
  249,20230223,   20,    0
  249,20230223,   21,    0
  249,20230223,   22,    0
  249,20230223,   23,    0
  249,20230223,   24,    0
  249,20230224,    1,    0
  249,20230224,    2,    0
  249,20230224,    3,    0
  249,20230224,    4,    0
  249,20230224,    5,    0
  249,20230224,    6,    0
  249,20230224,    7,    0
  249,20230224,    8,    7
  249,20230224,    9,   13
  249,20230224,   10,   16
  249,20230224,   11,   72
  249,20230224,   12,   83
  249,20230224,   13,   78
  249,20230224,   14,  126
  249,20230224,   15,   87
  249,20230224,   16,   42
  249,20230224,   17,   12
  249,20230224,   18,    0
  249,20230224,   19,    0
  249,20230224,   20,    0
  249,20230224,   21,    0
  249,20230224,   22,    0
  249,20230224,   23,    0
  249,20230224,   24,    0
  249,20230225,    1,    0
  249,20230225,    2,    0
  249,20230225,    3,    0
  249,20230225,    4,    0
  249,20230225,    5,    0
  249,20230225,    6,    0
  249,20230225,    7,    2
  249,20230225,    8,   12
  249,20230225,    9,   69
  249,20230225,   10,  118
  249,20230225,   11,  126
  249,20230225,   12,  154
  249,20230225,   13,  143
  249,20230225,   14,  153
  249,20230225,   15,  119
  249,20230225,   16,   74
  249,20230225,   17,   13
  249,20230225,   18,    0
  249,20230225,   19,    0
  249,20230225,   20,    0
  249,20230225,   21,    0
  249,20230225,   22,    0
  249,20230225,   23,    0
  249,20230225,   24,    0
  249,20230226,    1,    0
  249,20230226,    2,    0
  249,20230226,    3,    0
  249,20230226,    4,    0
  249,20230226,    5,    0
  249,20230226,    6,    0
  249,20230226,    7,    3
  249,20230226,    8,   35
  249,20230226,    9,   77
  249,20230226,   10,  132
  249,20230226,   11,  164
  249,20230226,   12,  177
  249,20230226,   13,  145
  249,20230226,   14,  135
  249,20230226,   15,   99
  249,20230226,   16,   69
  249,20230226,   17,   25
  249,20230226,   18,    1
  249,20230226,   19,    0
  249,20230226,   20,    0
  249,20230226,   21,    0
  249,20230226,   22,    0
  249,20230226,   23,    0
  249,20230226,   24,    0
  249,20230227,    1,    0
  249,20230227,    2,    0
  249,20230227,    3,    0
  249,20230227,    4,    0
  249,20230227,    5,    0
  249,20230227,    6,    0
  249,20230227,    7,    5
  249,20230227,    8,   55
  249,20230227,    9,   91
  249,20230227,   10,  133
  249,20230227,   11,  161
  249,20230227,   12,  175
  249,20230227,   13,  167
  249,20230227,   14,   76
  249,20230227,   15,   93
  249,20230227,   16,   51
  249,20230227,   17,   26
  249,20230227,   18,    1
  249,20230227,   19,    0
  249,20230227,   20,    0
  249,20230227,   21,    0
  249,20230227,   22,    0
  249,20230227,   23,    0
  249,20230227,   24,    0
  249,20230228,    1,    0
  249,20230228,    2,    0
  249,20230228,    3,    0
  249,20230228,    4,    0
  249,20230228,    5,    0
  249,20230228,    6,    0
  249,20230228,    7,    1
  249,20230228,    8,    6
  249,20230228,    9,   17
  249,20230228,   10,   34
  249,20230228,   11,   75
  249,20230228,   12,   95
  249,20230228,   13,  158
  249,20230228,   14,  162
  249,20230228,   15,  126
  249,20230228,   16,   79
  249,20230228,   17,   28
  249,20230228,   18,    1
  249,20230228,   19,    0
  249,20230228,   20,    0
  249,20230228,   21,    0
  249,20230228,   22,    0
  249,20230228,   23,    0
  249,20230228,   24,    0
  249,20230301,    1,    0
  249,20230301,    2,    0
  249,20230301,    3,    0
  249,20230301,    4,    0
  249,20230301,    5,    0
  249,20230301,    6,    0
  249,20230301,    7,    3
  249,20230301,    8,   45
  249,20230301,    9,   95
  249,20230301,   10,  145
  249,20230301,   11,  173
  249,20230301,   12,  183
  249,20230301,   13,  182
  249,20230301,   14,  162
  249,20230301,   15,  126
  249,20230301,   16,   78
  249,20230301,   17,   28
  249,20230301,   18,    1
  249,20230301,   19,    0
  249,20230301,   20,    0
  249,20230301,   21,    0
  249,20230301,   22,    0
  249,20230301,   23,    0
  249,20230301,   24,    0
  249,20230302,    1,    0
  249,20230302,    2,    0
  249,20230302,    3,    0
  249,20230302,    4,    0
  249,20230302,    5,    0
  249,20230302,    6,    0
  249,20230302,    7,    3
  249,20230302,    8,   13
  249,20230302,    9,   34
  249,20230302,   10,   49
  249,20230302,   11,   75
  249,20230302,   12,   95
  249,20230302,   13,  138
  249,20230302,   14,  155
  249,20230302,   15,  127
  249,20230302,   16,   79
  249,20230302,   17,   30
  249,20230302,   18,    2
  249,20230302,   19,    0
  249,20230302,   20,    0
  249,20230302,   21,    0
  249,20230302,   22,    0
  249,20230302,   23,    0
  249,20230302,   24,    0
  249,20230303,    1,    0
  249,20230303,    2,    0
  249,20230303,    3,    0
  249,20230303,    4,    0
  249,20230303,    5,    0
  249,20230303,    6,    0
  249,20230303,    7,    8
  249,20230303,    8,   50
  249,20230303,    9,   87
  249,20230303,   10,  130
  249,20230303,   11,  107
  249,20230303,   12,   68
  249,20230303,   13,   79
  249,20230303,   14,   94
  249,20230303,   15,   70
  249,20230303,   16,   32
  249,20230303,   17,   13
  249,20230303,   18,    2
  249,20230303,   19,    0
  249,20230303,   20,    0
  249,20230303,   21,    0
  249,20230303,   22,    0
  249,20230303,   23,    0
  249,20230303,   24,    0
  249,20230304,    1,    0
  249,20230304,    2,    0
  249,20230304,    3,    0
  249,20230304,    4,    0
  249,20230304,    5,    0
  249,20230304,    6,    0
  249,20230304,    7,    3
  249,20230304,    8,   29
  249,20230304,    9,   59
  249,20230304,   10,   68
  249,20230304,   11,   83
  249,20230304,   12,   89
  249,20230304,   13,   64
  249,20230304,   14,   62
  249,20230304,   15,   49
  249,20230304,   16,   28
  249,20230304,   17,   11
  249,20230304,   18,    1
  249,20230304,   19,    0
  249,20230304,   20,    0
  249,20230304,   21,    0
  249,20230304,   22,    0
  249,20230304,   23,    0
  249,20230304,   24,    0
  249,20230305,    1,    0
  249,20230305,    2,    0
  249,20230305,    3,    0
  249,20230305,    4,    0
  249,20230305,    5,    0
  249,20230305,    6,    0
  249,20230305,    7,    4
  249,20230305,    8,   35
  249,20230305,    9,   95
  249,20230305,   10,  130
  249,20230305,   11,  129
  249,20230305,   12,  119
  249,20230305,   13,  114
  249,20230305,   14,  102
  249,20230305,   15,   85
  249,20230305,   16,   59
  249,20230305,   17,   14
  249,20230305,   18,    2
  249,20230305,   19,    0
  249,20230305,   20,    0
  249,20230305,   21,    0
  249,20230305,   22,    0
  249,20230305,   23,    0
  249,20230305,   24,    0
  249,20230306,    1,    0
  249,20230306,    2,    0
  249,20230306,    3,    0
  249,20230306,    4,    0
  249,20230306,    5,    0
  249,20230306,    6,    0
  249,20230306,    7,    9
  249,20230306,    8,   45
  249,20230306,    9,  100
  249,20230306,   10,  124
  249,20230306,   11,  127
  249,20230306,   12,  130
  249,20230306,   13,   91
  249,20230306,   14,   68
  249,20230306,   15,   35
  249,20230306,   16,   26
  249,20230306,   17,    7
  249,20230306,   18,    0
  249,20230306,   19,    0
  249,20230306,   20,    0
  249,20230306,   21,    0
  249,20230306,   22,    0
  249,20230306,   23,    0
  249,20230306,   24,    0
  249,20230307,    1,    0
  249,20230307,    2,    0
  249,20230307,    3,    0
  249,20230307,    4,    0
  249,20230307,    5,    0
  249,20230307,    6,    0
  249,20230307,    7,    2
  249,20230307,    8,   17
  249,20230307,    9,   40
  249,20230307,   10,   44
  249,20230307,   11,   61
  249,20230307,   12,   65
  249,20230307,   13,   89
  249,20230307,   14,   56
  249,20230307,   15,   52
  249,20230307,   16,   31
  249,20230307,   17,   16
  249,20230307,   18,    3
  249,20230307,   19,    0
  249,20230307,   20,    0
  249,20230307,   21,    0
  249,20230307,   22,    0
  249,20230307,   23,    0
  249,20230307,   24,    0
  249,20230308,    1,    0
  249,20230308,    2,    0
  249,20230308,    3,    0
  249,20230308,    4,    0
  249,20230308,    5,    0
  249,20230308,    6,    0
  249,20230308,    7,    5
  249,20230308,    8,   31
  249,20230308,    9,   55
  249,20230308,   10,  106
  249,20230308,   11,  124
  249,20230308,   12,   92
  249,20230308,   13,   85
  249,20230308,   14,   87
  249,20230308,   15,   58
  249,20230308,   16,   37
  249,20230308,   17,   18
  249,20230308,   18,    2
  249,20230308,   19,    0
  249,20230308,   20,    0
  249,20230308,   21,    0
  249,20230308,   22,    0
  249,20230308,   23,    0
  249,20230308,   24,    0
  249,20230309,    1,    0
  249,20230309,    2,    0
  249,20230309,    3,    0
  249,20230309,    4,    0
  249,20230309,    5,    0
  249,20230309,    6,    0
  249,20230309,    7,    8
  249,20230309,    8,   34
  249,20230309,    9,   61
  249,20230309,   10,   91
  249,20230309,   11,   68
  249,20230309,   12,   84
  249,20230309,   13,   59
  249,20230309,   14,   56
  249,20230309,   15,   38
  249,20230309,   16,   17
  249,20230309,   17,    5
  249,20230309,   18,    1
  249,20230309,   19,    0
  249,20230309,   20,    0
  249,20230309,   21,    0
  249,20230309,   22,    0
  249,20230309,   23,    0
  249,20230309,   24,    0
  249,20230310,    1,    0
  249,20230310,    2,    0
  249,20230310,    3,    0
  249,20230310,    4,    0
  249,20230310,    5,    0
  249,20230310,    6,    0
  249,20230310,    7,    3
  249,20230310,    8,   14
  249,20230310,    9,   15
  249,20230310,   10,   26
  249,20230310,   11,   20
  249,20230310,   12,   28
  249,20230310,   13,   26
  249,20230310,   14,   20
  249,20230310,   15,   17
  249,20230310,   16,   10
  249,20230310,   17,   23
  249,20230310,   18,    3
  249,20230310,   19,    0
  249,20230310,   20,    0
  249,20230310,   21,    0
  249,20230310,   22,    0
  249,20230310,   23,    0
  249,20230310,   24,    0
  249,20230311,    1,    0
  249,20230311,    2,    0
  249,20230311,    3,    0
  249,20230311,    4,    0
  249,20230311,    5,    0
  249,20230311,    6,    0
  249,20230311,    7,   15
  249,20230311,    8,   67
  249,20230311,    9,  120
  249,20230311,   10,  134
  249,20230311,   11,  119
