WAARNEMINGDATUM HH NTU_h
2020-07-27 15 15
2020-07-27 16 16
2020-07-27 17 15
2020-07-27 19 15
2020-07-27 20 15
2020-07-27 22 14
2020-07-27 23 14
2021-07-27 02 6
2021-07-27 04 5.33333333333333
2021-07-27 05 6
2021-07-27 06 6
2021-07-27 07 4
2021-07-27 09 10
2021-07-27 10 4
2021-07-27 11 4
2021-07-27 12 4
2021-07-27 14 5
2021-07-27 17 7
2021-07-27 18 7
2021-07-27 19 7
2021-07-27 20 6
2021-07-27 21 10
2021-07-27 23 5.5
2020-08-27 00 37
2020-08-27 01 35
2020-08-27 02 29
2020-08-27 03 32
2020-08-27 04 26
2020-08-27 05 24.25
2020-08-27 07 24
2020-08-27 09 23
2020-08-27 11 20
2020-08-27 12 21
2020-08-27 13 21
2020-08-27 15 18.5
2020-08-27 16 19
2020-08-27 18 18
2020-08-27 19 18
2020-08-27 23 16
2021-08-27 00 19.5
2021-08-27 01 20.3333333333333
2021-08-27 04 18.6666666666667
2021-08-27 05 18
2021-08-27 07 19
2021-08-27 08 19.3333333333333
2021-08-27 09 21
2021-08-27 10 21
2021-08-27 11 21
2021-08-27 12 20
2021-08-27 13 21.5
2021-08-27 15 26
2021-08-27 16 23.5
2021-08-27 18 22.5
2021-08-27 19 22
2021-08-27 21 20
2021-08-27 22 21
2020-09-27 00 21
2020-09-27 01 26
2020-09-27 02 29
2020-09-27 04 27
2020-09-27 06 27.5
2020-09-27 07 21.5
2020-09-27 08 26
2020-09-27 10 21.3333333333333
2020-09-27 11 21
2020-09-27 12 18.75
2020-09-27 13 19
2020-09-27 14 15.5
2020-09-27 16 19
2020-09-27 18 22
2020-09-27 19 18
2020-09-27 21 14
2020-09-27 22 12.6666666666667
2020-09-27 23 13
2021-09-27 01 6
2021-09-27 04 7.66666666666667
2021-09-27 05 5
2021-09-27 07 5
2021-09-27 08 5
2021-09-27 09 5
2021-09-27 11 4
2021-09-27 13 4
2021-09-27 15 7
2021-09-27 16 7
2021-09-27 17 8
2021-09-27 18 9
2021-09-27 20 8.33333333333333
2021-09-27 22 5
2020-10-27 00 24
2020-10-27 03 35.5
2020-10-27 05 37.3333333333333
2020-10-27 06 38
2020-10-27 07 24
2020-10-27 09 31
2020-10-27 10 21
2020-10-27 11 25
2020-10-27 12 21
2020-10-27 13 25
2020-10-27 14 22
2020-10-27 15 23
2020-10-27 17 31
2020-10-27 18 33.6666666666667
2020-10-27 19 39
2020-10-27 20 40
2020-10-27 21 33.5
2020-10-27 22 41
2020-10-27 23 28
2021-10-27 01 17
2021-10-27 03 16
2021-10-27 04 25
2021-10-27 05 25
2021-10-27 06 20.5
2021-10-27 07 25
2021-10-27 08 18
2021-10-27 09 25
2021-10-27 10 22
2021-10-27 11 22.5
2021-10-27 13 27
2021-10-27 14 25
2021-10-27 15 19
2021-10-27 16 19
2021-10-27 18 21.3333333333333
2021-10-27 19 21.3333333333333
2021-10-27 20 21.6
2021-10-27 21 18
2021-10-27 22 18
2021-10-27 23 18
2020-11-27 00 8
2020-11-27 01 8
2020-11-27 02 8
2020-11-27 03 8
2020-11-27 04 8
2020-11-27 05 7
2020-11-27 06 7
2020-11-27 07 7
2020-11-27 08 7
2020-11-27 09 11
2020-11-27 10 10
2020-11-27 11 10.5
2020-11-27 14 10
2020-11-27 15 10
2020-11-27 16 9
2020-11-27 20 7
2020-11-27 23 6
2021-11-27 02 13.5
2021-11-27 08 23.6666666666667
2021-11-27 09 25
2021-11-27 10 28.25
2021-11-27 11 30
2021-11-27 13 29
2021-11-27 14 31.3333333333333
2021-11-27 15 29
2021-11-27 16 29.3333333333333
2021-11-27 17 29
2021-11-27 18 27
2021-11-27 20 23
2021-11-27 21 22
2021-11-27 23 16
2020-12-27 00 49
2020-12-27 01 50
2020-12-27 04 56
2020-12-27 05 65
2020-12-27 08 98
2020-12-27 09 83
2020-12-27 10 69
2020-12-27 11 84
2020-12-27 13 69
2020-12-27 14 78
2020-12-27 15 62
2020-12-27 17 52
2020-12-27 18 85
2020-12-27 19 75.6666666666667
2020-12-27 20 80
2020-12-27 22 80
2020-12-27 23 47
2021-12-27 00 24
2021-12-27 02 23
2021-12-27 04 20
2021-12-27 08 18
2021-12-27 10 18
2021-12-27 11 14
2021-12-27 12 17
2021-12-27 13 15
2021-12-27 14 14
2021-12-27 15 16
2021-12-27 16 14.6666666666667
2021-12-27 17 12
2021-12-27 22 15.6666666666667
2021-12-27 23 13
2020-01-28 00 699
2020-01-28 01 787.833333333333
2020-01-28 02 685.583333333333
2020-01-28 03 683.666666666667
2020-01-28 04 743.9
2020-01-28 05 658
2020-01-28 06 648.25
2020-01-28 07 675.833333333333
2020-01-28 08 714
2020-01-28 09 810.166666666667
2020-01-28 10 656.25
2020-01-28 11 710.416666666667
2020-01-28 12 802.916666666667
2020-01-28 13 726.25
2020-01-28 14 774.75
2020-01-28 15 787.333333333333
2020-01-28 16 873.75
2020-01-28 17 859.583333333333
2020-01-28 18 801.333333333333
2020-01-28 19 813.083333333333
2020-01-28 20 770.833333333333
2020-01-28 21 860.083333333333
2020-01-28 22 889.583333333333
2020-01-28 23 832
2021-01-28 00 22
2021-01-28 01 22
2021-01-28 02 21
2021-01-28 04 19
2021-01-28 05 22
2021-01-28 06 22
2021-01-28 07 23.75
2021-01-28 09 19
2021-01-28 11 20
2021-01-28 12 21
2021-01-28 13 17
2021-01-28 15 25
2021-01-28 16 31
2021-01-28 18 26
2021-01-28 19 30
2021-01-28 20 26
2021-01-28 21 23
2021-01-28 22 23
2021-01-28 23 26
2020-02-28 03 61.5
2020-02-28 04 61
2020-02-28 05 57
2020-02-28 07 55
2020-02-28 09 53.5
2020-02-28 10 54
2020-02-28 11 58.5
2020-02-28 12 57
2020-02-28 13 73
2020-02-28 15 65.5
2020-02-28 16 64.75
2020-02-28 17 70
2020-02-28 18 71
2020-02-28 21 90
2020-02-28 22 94
2020-02-28 23 102.2
2020-03-28 01 61.5
2020-03-28 04 60
2020-03-28 05 58
2020-03-28 07 60
2020-03-28 09 58.5
2020-03-28 11 57.6666666666667
2020-03-28 12 59.2
2020-03-28 13 63
2020-03-28 14 59
2020-03-28 15 59
2020-03-28 16 59.5
2020-03-28 17 63
2020-03-28 20 64
2020-03-28 21 63
2020-03-28 22 63
2021-03-28 00 63
2021-03-28 01 63
2021-03-28 02 65
2021-03-28 03 68.8
2021-03-28 04 54
2021-03-28 05 53
2021-03-28 08 55
2021-03-28 12 73
2021-03-28 13 69
2021-03-28 14 72.5
2021-03-28 15 75
2021-03-28 16 67.3333333333333
2021-03-28 17 69
2021-03-28 19 75
2021-03-28 20 73.3333333333333
2021-03-28 21 68
2021-03-28 22 66.5
2021-03-28 23 66
2020-04-28 00 19
2020-04-28 02 19
2020-04-28 03 20
2020-04-28 04 20
2020-04-28 05 20.6666666666667
2020-04-28 07 21.5
2020-04-28 08 24
2020-04-28 10 25
2020-04-28 11 27.5
2020-04-28 12 29
2020-04-28 14 35
2020-04-28 15 35.5
2020-04-28 18 37
2020-04-28 20 38.5
2020-04-28 21 40
2020-04-28 22 40
2020-04-28 23 39.5
2021-04-28 00 21.5
2021-04-28 02 24
2021-04-28 04 25
2021-04-28 05 25
2021-04-28 06 27
2021-04-28 08 26.5
2021-04-28 09 25
2021-04-28 10 24
2021-04-28 11 26
2021-04-28 13 26
2021-04-28 15 28.3333333333333
2021-04-28 16 26.5
2021-04-28 19 32.3333333333333
2021-04-28 20 33
2021-04-28 22 35
2021-04-28 23 40
2020-05-28 00 49
2020-05-28 03 56
2020-05-28 05 48
2020-05-28 06 44
2020-05-28 09 33
2020-05-28 10 24.5
2020-05-28 11 24
2020-05-28 12 23
2020-05-28 13 22
2020-05-28 14 19
2020-05-28 17 38
2020-05-28 21 44
2020-05-28 23 42
2021-05-28 00 44
2021-05-28 01 42
2021-05-28 02 41
2021-05-28 03 36
2021-05-28 05 32.5
2021-05-28 06 32
2021-05-28 08 30
2021-05-28 09 30
2021-05-28 10 28
2021-05-28 11 28
2021-05-28 14 25
2021-05-28 15 24
2021-05-28 17 23
2021-05-28 19 21.6666666666667
2021-05-28 22 23.75
2020-06-28 00 37
2020-06-28 01 38
2020-06-28 04 39.6666666666667
2020-06-28 05 39.3333333333333
2020-06-28 07 42
2020-06-28 08 42
2020-06-28 09 41
2020-06-28 10 44.5
2020-06-28 11 45.6666666666667
2020-06-28 12 46.6666666666667
2020-06-28 14 47
2020-06-28 16 48.6666666666667
2020-06-28 17 49
2020-06-28 18 49
2020-06-28 20 55
2020-06-28 21 49
2020-06-28 22 45.3333333333333
2021-06-28 01 9
2021-06-28 05 14
2021-06-28 07 11
2021-06-28 08 10
2021-06-28 09 9
2021-06-28 12 6
2021-06-28 13 5
2021-06-28 14 6
2021-06-28 15 5.33333333333333
2021-06-28 17 5.33333333333333
2021-06-28 18 5
2021-06-28 19 5
2020-07-28 01 18
2020-07-28 04 22
2020-07-28 05 21
2020-07-28 07 19.5
2020-07-28 08 18
2020-07-28 09 20
2020-07-28 11 22
2020-07-28 12 23
2020-07-28 15 27
2020-07-28 20 27
2020-07-28 21 26
2020-07-28 22 24
2020-07-28 23 28
2021-07-28 00 7.33333333333333
2021-07-28 02 7
2021-07-28 04 7.5
2021-07-28 06 13.5
2021-07-28 07 9.25
2021-07-28 08 10
2021-07-28 10 10
2021-07-28 11 13
2021-07-28 12 13
2021-07-28 14 18
2021-07-28 15 17
2021-07-28 16 17
2021-07-28 17 18
2021-07-28 18 19
2021-07-28 20 23
2021-07-28 21 26
2021-07-28 22 24
2021-07-28 23 26
2020-08-28 00 20
2020-08-28 01 21
2020-08-28 02 21
2020-08-28 06 29.5
2020-08-28 07 33
2020-08-28 09 34.6666666666667
2020-08-28 11 33
2020-08-28 13 33
2020-08-28 14 34.5
2020-08-28 15 31
2020-08-28 16 30
2020-08-28 17 27
2020-08-28 18 28.6666666666667
2020-08-28 19 24
2020-08-28 20 24
2020-08-28 21 22
2020-08-28 23 24
2021-08-28 00 19
2021-08-28 04 20.6666666666667
2021-08-28 06 21
2021-08-28 07 23
2021-08-28 08 23
2021-08-28 09 23
2021-08-28 11 26
2021-08-28 12 25
2021-08-28 13 27.5
2021-08-28 14 26.3333333333333
2021-08-28 16 25.6666666666667
2021-08-28 17 27
2021-08-28 20 27.5
2021-08-28 21 31
2021-08-28 22 31
2021-08-28 23 25
2020-09-28 01 10.75
2020-09-28 05 8
2020-09-28 08 11.4
2020-09-28 09 8
2020-09-28 10 9.66666666666667
2020-09-28 11 8
2020-09-28 12 8
2020-09-28 16 14
2020-09-28 21 12
2020-09-28 22 12
2020-09-28 23 12
2021-09-28 00 4
2021-09-28 01 7
2021-09-28 02 8
2021-09-28 04 5
2021-09-28 05 5
2021-09-28 07 8
2021-09-28 08 5
2021-09-28 09 5
2021-09-28 10 5
2021-09-28 11 7
2021-09-28 12 5.5
2021-09-28 13 4
2021-09-28 15 4
2021-09-28 16 4
2021-09-28 17 4
2021-09-28 18 6.5
2021-09-28 20 5
2021-09-28 21 6
2021-09-28 22 6
2021-09-28 23 6
2020-10-28 00 27
2020-10-28 02 25
2020-10-28 03 35
2020-10-28 04 34
2020-10-28 05 35
2020-10-28 08 24
2020-10-28 09 33
2020-10-28 10 37
2020-10-28 11 37
2020-10-28 13 25
2020-10-28 15 26
2020-10-28 16 30
2020-10-28 18 34
2020-10-28 19 24
2020-10-28 20 29
2020-10-28 21 34
2020-10-28 22 30.3333333333333
2020-10-28 23 33
2021-10-28 00 18
2021-10-28 01 22.6666666666667
2021-10-28 04 18
2021-10-28 05 25.5
2021-10-28 06 25
2021-10-28 08 25
2021-10-28 09 19
2021-10-28 10 18
2021-10-28 11 19
2021-10-28 12 13.75
2021-10-28 13 14.5
2021-10-28 14 12
2021-10-28 15 14
2021-10-28 16 10
2021-10-28 17 10
2021-10-28 19 11
2021-10-28 20 11
2021-10-28 21 11
2021-10-28 22 12
2020-11-28 00 6
2020-11-28 01 8
2020-11-28 03 6
2020-11-28 05 8
2020-11-28 07 7
2020-11-28 08 7
2020-11-28 13 9
2020-11-28 14 7
2020-11-28 16 7
2020-11-28 17 7
2020-11-28 18 9
2020-11-28 20 9
2020-11-28 23 12.5
2021-11-28 00 16
2021-11-28 01 14
2021-11-28 02 13.6666666666667
2021-11-28 03 12
2021-11-28 04 11
2021-11-28 05 11.5
2021-11-28 06 11
2021-11-28 07 10
2021-11-28 08 10.5
2021-11-28 09 10.5
2021-11-28 10 10.5
2021-11-28 11 11
2021-11-28 13 12
2021-11-28 14 12
2021-11-28 15 11.5
2021-11-28 16 11
2021-11-28 17 10
2021-11-28 18 15
2021-11-28 19 16
2021-11-28 21 14.5
2020-12-28 00 34.6666666666667
2020-12-28 01 32
2020-12-28 02 37
2020-12-28 03 35
2020-12-28 05 71.3333333333333
2020-12-28 06 29
2020-12-28 09 46
2020-12-28 10 28
2020-12-28 11 28
2020-12-28 12 107.666666666667
2020-12-28 15 120
2020-12-28 16 54.25
2020-12-28 18 341
2020-12-28 20 304
2020-12-28 21 23
2020-12-28 22 572
2020-12-28 23 185.666666666667
2021-12-28 03 10
2021-12-28 05 10
2021-12-28 08 9
2021-12-28 09 13
2021-12-28 10 13
2021-12-28 11 11
2021-12-28 12 13
2021-12-28 13 11.5
2021-12-28 15 20
2021-12-28 17 20
2021-12-28 18 20
2021-12-28 19 16.75
2021-12-28 22 15
2021-12-28 23 17
2020-01-29 00 776.166666666667
2020-01-29 01 834
2020-01-29 02 800.4
2020-01-29 03 746.5
2020-01-29 04 865.916666666667
2020-01-29 05 887.916666666667
2020-01-29 06 886.083333333333
2020-01-29 07 912.416666666667
2020-01-29 08 916.916666666667
2020-01-29 09 929.833333333333
2020-01-29 10 970.833333333333
2020-01-29 11 1018.25
2020-01-29 12 1031
2020-01-29 13 1006.16666666667
2020-01-29 14 1053.91666666667
2020-01-29 15 1038.91666666667
2020-01-29 16 1032.58333333333
2020-01-29 17 1022.58333333333
2020-01-29 18 1042.83333333333
2020-01-29 19 945.833333333333
2020-01-29 20 908
2020-01-29 21 876.916666666667
2020-01-29 22 908.4
2020-01-29 23 911
2021-01-29 01 25
2021-01-29 02 28
2021-01-29 03 25
2021-01-29 06 27.5
2021-01-29 07 23.6666666666667
2021-01-29 08 25
2021-01-29 09 26
2021-01-29 10 35
2021-01-29 12 46.5
2021-01-29 15 49.3333333333333
2021-01-29 17 49.3333333333333
2021-01-29 18 56
2021-01-29 19 50.5
2021-01-29 20 43
2021-01-29 22 48.5
2021-01-29 23 54
2020-02-29 00 102
2020-02-29 01 99
2020-02-29 02 94
2020-02-29 03 97
2020-02-29 04 94.5
2020-02-29 06 92
2020-02-29 08 96
2020-02-29 09 97.3333333333333
2020-02-29 10 98
2020-02-29 11 97
2020-02-29 12 96.75
2020-02-29 13 101
2020-02-29 16 104
2020-02-29 17 109
2020-02-29 18 103
2020-02-29 19 105.5
2020-02-29 20 122
2020-02-29 22 104.5
2020-03-29 00 64
2020-03-29 01 66
2020-03-29 02 61
2020-03-29 03 59
2020-03-29 04 59.5
2020-03-29 05 54.5
2020-03-29 07 55
2020-03-29 09 60
2020-03-29 10 21
2020-03-29 11 92
2020-03-29 14 70
2020-03-29 16 69
2020-03-29 22 67
2021-03-29 00 71
2021-03-29 03 63
2021-03-29 04 63
2021-03-29 06 66.5
2021-03-29 07 65
2021-03-29 10 58.5
2021-03-29 11 68
2021-03-29 12 58
2021-03-29 14 43
2021-03-29 15 47
2021-03-29 16 43
2021-03-29 17 44
2021-03-29 18 36
2021-03-29 19 36
2021-03-29 20 33.3333333333333
2021-03-29 21 32
2021-03-29 22 32.5
2020-04-29 00 36
2020-04-29 02 29
2020-04-29 03 26
2020-04-29 04 21
2020-04-29 05 20
2020-04-29 06 18
2020-04-29 08 17
2020-04-29 10 20
2020-04-29 11 18
2020-04-29 13 21
2020-04-29 14 22
2020-04-29 15 31
2020-04-29 16 29.3333333333333
2020-04-29 17 27
2020-04-29 18 23
2020-04-29 19 23.6666666666667
2020-04-29 20 21
2020-04-29 21 34
2020-04-29 22 23
2020-04-29 23 29
2021-04-29 00 39
2021-04-29 01 36
2021-04-29 02 36
2021-04-29 04 34
2021-04-29 05 32
2021-04-29 06 31
2021-04-29 08 29
2021-04-29 09 29
2021-04-29 12 34
2021-04-29 13 31
2021-04-29 14 32.6666666666667
2021-04-29 16 36
2021-04-29 18 37
2021-04-29 19 40.5
2021-04-29 20 36
2021-04-29 23 33
2020-05-29 00 40
2020-05-29 01 44
2020-05-29 02 41.6666666666667
2020-05-29 03 45.75
2020-05-29 05 44
2020-05-29 06 42
2020-05-29 07 40
2020-05-29 08 35
2020-05-29 09 32
2020-05-29 10 29
2020-05-29 11 25
2020-05-29 12 23.5
2020-05-29 14 22
2020-05-29 16 22
2020-05-29 17 23
2020-05-29 19 33
2020-05-29 21 44.5
2020-05-29 23 49
2021-05-29 00 27
2021-05-29 01 28
2021-05-29 02 26
2021-05-29 03 25
2021-05-29 04 25
2021-05-29 05 23
2021-05-29 08 20
2021-05-29 09 21
2021-05-29 11 18
2021-05-29 15 17.6666666666667
2021-05-29 16 18
2021-05-29 17 20
2021-05-29 18 26
2021-05-29 19 27
2021-05-29 20 32
2021-05-29 21 33
2021-05-29 22 36.5
2021-05-29 23 36
2020-06-29 00 45.5
2020-06-29 02 40
2020-06-29 04 40
2020-06-29 06 37
2020-06-29 07 38.6666666666667
2020-06-29 08 38
2020-06-29 09 38.5
2020-06-29 10 44
2020-06-29 11 44
2020-06-29 12 44
2020-06-29 13 47
2020-06-29 14 45
2020-06-29 15 47.6666666666667
2020-06-29 17 47
2020-06-29 18 47
2020-06-29 20 45
2020-06-29 21 48
2020-06-29 22 45.6666666666667
2021-06-29 02 4
2021-06-29 05 4
2021-06-29 06 5
2021-06-29 10 4.25
2021-06-29 11 4
2021-06-29 12 4.28571428571429
2021-06-29 13 4.75
2021-06-29 14 5
2021-06-29 15 9.33333333333333
2021-06-29 16 12
2021-06-29 18 14
2021-06-29 19 16.5
2021-06-29 21 19
2021-06-29 22 19.5
2020-07-29 00 23
2020-07-29 01 24.5
2020-07-29 02 26.5
2020-07-29 03 27
2020-07-29 04 29
2020-07-29 05 28.5
2020-07-29 06 28
2020-07-29 07 25
2020-07-29 08 40
2020-07-29 09 30
2020-07-29 11 33
2020-07-29 13 32.5
2020-07-29 15 33.6666666666667
2020-07-29 16 32.5
2020-07-29 17 32
2020-07-29 18 28
2020-07-29 19 28.25
2020-07-29 20 27
2020-07-29 21 25
2020-07-29 22 24
2020-07-29 23 25
2021-07-29 01 27.75
2021-07-29 02 27
2021-07-29 03 28
2021-07-29 04 27.5
2021-07-29 06 28
2021-07-29 07 32
2021-07-29 08 28
2021-07-29 10 30.3333333333333
2021-07-29 14 32
2021-07-29 16 35
2021-07-29 17 36
2021-07-29 18 34.5
2021-07-29 19 36.5
2021-07-29 22 33
2021-07-29 23 31.5
2020-08-29 00 22.6666666666667
2020-08-29 02 23
2020-08-29 03 26
2020-08-29 04 23
2020-08-29 05 23
2020-08-29 06 25
2020-08-29 07 25.75
2020-08-29 08 25
2020-08-29 09 26
2020-08-29 10 25
2020-08-29 11 25
2020-08-29 12 26
2020-08-29 13 26
2020-08-29 14 25
2020-08-29 15 24
2020-08-29 17 23
2020-08-29 18 25
2020-08-29 19 22
2020-08-29 20 22
2020-08-29 21 20.6666666666667
2020-08-29 23 18.5
2021-08-29 00 25.3333333333333
2021-08-29 01 26
2021-08-29 02 21
2021-08-29 03 21
2021-08-29 05 22
2021-08-29 06 21
2021-08-29 07 21.5
2021-08-29 08 22
2021-08-29 09 24
2021-08-29 10 25
2021-08-29 11 23
2021-08-29 12 23.5
2021-08-29 14 22.5
2021-08-29 16 21.5
2021-08-29 17 22
2021-08-29 18 22
2021-08-29 20 21
2021-08-29 21 20
2021-08-29 22 21.5
2020-09-29 00 12
2020-09-29 02 12
2020-09-29 03 12
2020-09-29 05 7
2020-09-29 07 14
2020-09-29 09 13
2020-09-29 10 18
2020-09-29 13 7
2020-09-29 18 15
2020-09-29 19 15
2020-09-29 20 14
2020-09-29 21 14
2020-09-29 22 14
2020-09-29 23 12.3333333333333
2021-09-29 00 6
2021-09-29 01 4
2021-09-29 02 6
2021-09-29 05 5
2021-09-29 08 7
2021-09-29 11 5
2021-09-29 12 7
2021-09-29 13 5
2021-09-29 16 11.5
2021-09-29 17 9
2021-09-29 18 11
2021-09-29 19 11.5
2021-09-29 21 10
2021-09-29 22 11
2021-09-29 23 10
2020-10-29 00 27.5
2020-10-29 01 23.25
2020-10-29 02 29
2020-10-29 03 28
2020-10-29 04 26.3333333333333
2020-10-29 05 21
2020-10-29 06 21
2020-10-29 07 21
2020-10-29 08 20
2020-10-29 09 28
2020-10-29 10 20
2020-10-29 11 24
2020-10-29 12 17
2020-10-29 17 27
2020-10-29 18 20
2020-10-29 22 27.5
2020-10-29 23 25.5
2021-10-29 02 15
2021-10-29 03 16
2021-10-29 05 21
2021-10-29 09 22
2021-10-29 11 21
2021-10-29 12 21
2021-10-29 14 23
2021-10-29 16 21
2021-10-29 17 22
2021-10-29 18 22.5
2021-10-29 19 24
2021-10-29 20 23.5
2021-10-29 21 24
2021-10-29 22 22
2021-10-29 23 22
2020-11-29 02 13
2020-11-29 04 12
2020-11-29 05 12
2020-11-29 06 12
2020-11-29 07 13
2020-11-29 08 12
2020-11-29 09 12
2020-11-29 10 12
2020-11-29 13 11.5
2020-11-29 14 11
2020-11-29 15 11
2020-11-29 16 10
2020-11-29 17 10
2020-11-29 19 9
2020-11-29 20 9
2020-11-29 21 9
2020-11-29 22 8.33333333333333
2021-11-29 01 15
2021-11-29 02 15
2021-11-29 03 16
2021-11-29 04 16
2021-11-29 05 16.5
2021-11-29 06 17.5
2021-11-29 07 19
2021-11-29 09 21.75
2021-11-29 10 20
2021-11-29 11 19
2021-11-29 12 16
2021-11-29 13 16
2021-11-29 14 22
2021-11-29 15 13
2021-11-29 16 12
2021-11-29 17 12
2021-11-29 18 11
2021-11-29 19 11
2021-11-29 20 10
2021-11-29 21 11
2021-11-29 23 10.5
2020-12-29 00 180.666666666667
2020-12-29 01 352.333333333333
2020-12-29 03 21
2020-12-29 05 297.5
2020-12-29 06 22
2020-12-29 07 581
2020-12-29 08 307
2020-12-29 09 588
2020-12-29 10 592
2020-12-29 12 196
2020-12-29 13 20
2020-12-29 14 20
2020-12-29 16 275
2020-12-29 18 20
2020-12-29 20 19
2020-12-29 21 270
2020-12-29 23 19
2021-12-29 01 15
2021-12-29 02 17
2021-12-29 03 16
2021-12-29 10 12
2021-12-29 12 14
2021-12-29 13 10
2021-12-29 14 10
2021-12-29 15 10
2021-12-29 17 11
2021-12-29 19 11
2021-12-29 20 16
2021-12-29 22 17
2020-01-30 00 952.75
2020-01-30 01 862.416666666667
2020-01-30 02 982.083333333333
2020-01-30 03 1044.58333333333
2020-01-30 04 1019.83333333333
2020-01-30 05 945.25
2020-01-30 06 941.166666666667
2020-01-30 07 976.166666666667
2020-01-30 08 954.25
2020-01-30 09 893.25
2020-01-30 10 893.583333333333
2020-01-30 11 948.75
2020-01-30 12 875.666666666667
2020-01-30 13 937.666666666667
2020-01-30 14 933.5
2020-01-30 15 779.833333333333
2020-01-30 16 859.75
2020-01-30 17 990.916666666667
2020-01-30 18 962.333333333333
2020-01-30 19 1014.58333333333
2020-01-30 20 963.583333333333
2020-01-30 21 907.25
2020-01-30 22 1083.5
2020-01-30 23 1053.66666666667
2021-01-30 00 51
2021-01-30 01 56
2021-01-30 03 54
2021-01-30 04 45
2021-01-30 06 43
2021-01-30 07 51.6666666666667
2021-01-30 09 51
2021-01-30 10 56
2021-01-30 11 46.5
2021-01-30 14 59
2021-01-30 16 58
2021-01-30 18 63.5
2021-01-30 19 60
2021-01-30 22 65
2021-01-30 23 55
2020-03-30 00 60
2020-03-30 03 50
2020-03-30 05 43
2020-03-30 07 40
2020-03-30 08 39
2020-03-30 09 36
2020-03-30 11 35
2020-03-30 12 33
2020-03-30 14 36
2020-03-30 16 40
2020-03-30 18 44
2020-03-30 19 46
2020-03-30 20 45
2020-03-30 21 46.5
2020-03-30 23 44
2021-03-30 00 29.5
2021-03-30 02 28
2021-03-30 03 26
2021-03-30 04 30
2021-03-30 05 25
2021-03-30 06 26
2021-03-30 09 25
2021-03-30 10 27
2021-03-30 11 23
2021-03-30 12 26
2021-03-30 14 24
2021-03-30 15 24
2021-03-30 16 22
2021-03-30 17 22
2021-03-30 18 21
2021-03-30 19 21
2021-03-30 20 19.75
2021-03-30 21 20
2021-03-30 22 21
2021-03-30 23 21
2020-04-30 00 33
2020-04-30 02 35.5
2020-04-30 03 83
2020-04-30 04 40
2020-04-30 05 36
2020-04-30 06 34
2020-04-30 08 36.6666666666667
2020-04-30 09 37.5
2020-04-30 10 40.6666666666667
2020-04-30 14 36.5
2020-04-30 17 34
2020-04-30 18 32
2020-04-30 19 28
2020-04-30 20 33
2020-04-30 21 36
2020-04-30 22 36
2021-04-30 00 31.5
2021-04-30 01 31
2021-04-30 02 28.5
2021-04-30 03 26
2021-04-30 05 22.5
2021-04-30 07 21
2021-04-30 08 20
2021-04-30 10 19
2021-04-30 12 17.6666666666667
2021-04-30 13 16.5
2021-04-30 16 17
2021-04-30 17 26
2021-04-30 18 15
2021-04-30 19 15
2021-04-30 20 14
2021-04-30 21 19
2021-04-30 22 14
2020-05-30 01 48
2020-05-30 03 45
2020-05-30 05 42
2020-05-30 06 37
2020-05-30 07 35
2020-05-30 08 26.6666666666667
2020-05-30 09 45.5
2020-05-30 10 23
2020-05-30 11 18
2020-05-30 13 18
2020-05-30 16 16
2020-05-30 17 15.5
2020-05-30 18 23
2020-05-30 19 28.3333333333333
2020-05-30 20 40
2020-05-30 21 45
2020-05-30 22 48
2020-05-30 23 46
2021-05-30 02 34
2021-05-30 03 31
2021-05-30 05 28.3333333333333
2021-05-30 07 27
2021-05-30 08 24
2021-05-30 10 21
2021-05-30 11 20
2021-05-30 12 22
2021-05-30 13 19
2021-05-30 14 21
2021-05-30 15 20
2021-05-30 16 18.5
2021-05-30 17 19
2021-05-30 18 23.6666666666667
2021-05-30 21 34
2021-05-30 22 32
2020-06-30 00 50
2020-06-30 02 52
2020-06-30 03 56
2020-06-30 06 49
2020-06-30 07 46.5
2020-06-30 09 53
2020-06-30 10 53
2020-06-30 11 55
2020-06-30 14 61.5
2020-06-30 15 60
2020-06-30 16 53
2020-06-30 17 47
2020-06-30 18 50.5
2020-06-30 19 48.3333333333333
2020-06-30 20 39
2020-06-30 21 36
2020-06-30 22 43
2020-06-30 23 33
2021-06-30 00 21
2021-06-30 01 22
2021-06-30 02 19
2021-06-30 03 24
2021-06-30 04 21
2021-06-30 05 26
2021-06-30 06 22
2021-06-30 07 23
2021-06-30 09 23
2021-06-30 11 20.5
2021-06-30 16 16
2021-06-30 21 17.5
2021-06-30 22 15
2021-06-30 23 15
2020-07-30 02 20.3333333333333
2020-07-30 03 19.5
2020-07-30 04 19
2020-07-30 05 17
2020-07-30 08 16
2020-07-30 10 15.6666666666667
2020-07-30 11 13
2020-07-30 12 15
2020-07-30 13 15
2020-07-30 14 13
2020-07-30 16 12
2020-07-30 17 13
2020-07-30 19 10.3333333333333
2020-07-30 21 10
2020-07-30 22 10
2020-07-30 23 9
2021-07-30 00 33.5
2021-07-30 01 32
2021-07-30 03 31
2021-07-30 04 27
2021-07-30 05 27
2021-07-30 07 33
2021-07-30 08 23
2021-07-30 10 18
2021-07-30 11 17
2021-07-30 12 15
2021-07-30 13 14
2021-07-30 14 15.5
2021-07-30 15 15.6666666666667
2021-07-30 16 17
2021-07-30 17 16.6666666666667
2021-07-30 19 16
2021-07-30 20 21
2021-07-30 21 27
2021-07-30 22 28.5
2021-07-30 23 26
